cname,RT,precursor,formula,predicted_molecular_formula,delta_mass_predicted_formula_m/z,delta_mass_predicted_formula_m/z_ppm,parent_nucleus_category,delta_mass_m/z_parent_nucleus,substituent_combinations_text,substituents+formula,substituents+parent_nucleus_mass,delta_mass_predicted_m/z,ppm_difference,predicted_molecular_formula_correct,predicted_molecular_formula_correct,total_number_of_substituent_combinations,link,top_20_abundance_fragments_HCD110,top_20_abundance_fragments_HCD50,CH3/CH4_neutral_loss_judgement,minimum_ppm_CH3/CH4_neutral_loss
40,19.437884,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
40,19.437884,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,4-CH3+3-OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,2.5919753465620485
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,4-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID41_ppm4=5_352.1543.html,278.08047 (100.0) / 220.07521 (67.6) / 235.06218 (45.4) / 232.07527 (39.9) / 248.07014 (36.0) / 250.08553 (34.0) / 263.05728 (33.2) / 234.09093 (31.3) / 262.08539 (30.4) / 294.07526 (29.3) / 246.09071 (25.9) / 318.0751 (22.1) / 233.08281 (21.0) / 290.08078 (20.7) / 260.07013 (18.2) / 204.08038 (17.7) / 274.08542 (16.7) / 249.07741 (16.2) / 277.07278 (15.4) / 276.06476 (14.6) / ,352.1535 (100.0) / 336.12219 (81.5) / 308.12741 (46.3) / 337.12991 (38.1) / 294.11163 (32.4) / 292.09625 (28.2) / 322.10666 (27.0) / 320.09067 (24.0) / 320.12759 (16.4) / 278.08044 (13.3) / 321.09921 (7.3) / 304.09628 (7.3) / 293.10312 (4.7) / 279.08853 (4.6) / 264.1019 (3.8) / 334.10577 (3.4) / 323.11288 (3.0) / 141.06989 (2.8) / 307.08258 (2.8) / 318.07571 (2.4) / ,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-OCH3+3-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-OCH3+2-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,3-OCH3+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,4-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+3-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+1-OCH3+2-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+2-OCH3+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+3-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-CH3+2-OH+2-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-CH3+2-OH+1-OCH3+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-CH3+2-OH+2-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,3-CH3+3-OH+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,3-CH3+3-OH+1-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,4-CH3+4-OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-OCH3+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+2-CH2OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+3-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OCH3+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OCH3+2-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+2-OCH3+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+2-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+3-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OH+1-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+2-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+1-OCH3+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+2-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+2-OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
41,16.062863,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,4-CH3+3-OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,0.68835067950448
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,4-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID42_ppm4=5_352.1543.html,278.08035 (100.0) / 220.0752 (68.4) / 163.05396 (68.2) / 248.0703 (40.6) / 235.06223 (40.2) / 250.08553 (36.8) / 232.07507 (36.4) / 234.09065 (35.5) / 263.05707 (34.4) / 65.03907 (30.4) / 91.0545 (28.6) / 294.07562 (27.6) / 262.08569 (26.6) / 165.06935 (25.3) / 246.09056 (25.0) / 233.08276 (24.2) / 191.07259 (23.3) / 204.08058 (23.3) / 290.07962 (22.3) / 318.07507 (19.3) / ,352.15326 (100.0) / 336.12219 (65.7) / 308.12741 (38.5) / 337.13007 (36.3) / 294.11148 (25.9) / 352.08374 (24.6) / 292.0961 (24.3) / 322.10654 (22.4) / 320.09058 (21.1) / 320.12769 (14.8) / 176.03368 (12.3) / 278.08029 (12.1) / 277.04828 (11.3) / 249.05447 (7.2) / 135.04419 (5.7) / 334.06961 (5.6) / 149.05969 (5.3) / 322.06985 (5.2) / 276.06516 (5.2) / 324.08557 (5.1) / ,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-OCH3+3-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-OCH3+2-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,3-OCH3+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,4-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+3-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+1-OCH3+2-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+2-OCH3+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,1-CH3+1-OH+3-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-CH3+2-OH+2-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-CH3+2-OH+1-OCH3+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,2-CH3+2-OH+2-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,3-CH3+3-OH+1-CH2OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,3-CH3+3-OH+1-OCH3,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,232.11208,120.04221999999999,4-CH3+4-OH,C21H22NO4,352.154336,3.600000000858472e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-OCH3+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+2-CH2OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+3-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OCH3+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OCH3+2-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+2-OCH3+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+2-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+3-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,1-CH3+1-OH+1-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+2-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+1-OCH3+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+1-OH+2-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,2-CH3+2-OH+1-CH2OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-OCH2O-,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-CH2OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,3-CH3+2-OH+1-OCH3+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,,
42,15.816162,352.1543,,C21H22NO4,0.0005800000000135697,1.64701,234.12773,118.02656999999996,4-CH3+3-OH+1-O,C21H22NO4,352.154336,3.600000003700643e-05,0.10223,,,37,,,,0,14.540646656956067
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,4-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID43_ppm4=5_352.15433.html,278.08057 (100.0) / 220.07536 (70.1) / 235.06232 (42.2) / 248.0703 (39.7) / 234.09088 (35.1) / 232.07526 (33.0) / 250.08572 (31.4) / 262.08588 (30.0) / 263.05746 (28.3) / 204.08046 (25.5) / 318.07529 (24.0) / 249.07784 (23.1) / 290.08023 (22.4) / 233.08313 (22.1) / 294.07578 (21.7) / 246.09109 (20.7) / 260.06989 (19.9) / 276.06543 (19.5) / 274.08575 (17.6) / 277.07245 (15.2) / ,352.15338 (100.0) / 336.12219 (57.7) / 337.12991 (38.8) / 308.1275 (34.8) / 294.11182 (24.6) / 292.09625 (21.5) / 320.0907 (20.4) / 322.10675 (19.1) / 278.08035 (11.0) / 320.12766 (10.5) / 321.09946 (5.1) / 304.09616 (4.8) / 279.08865 (4.0) / 264.10126 (3.9) / 293.10345 (3.9) / 334.10605 (3.4) / 250.08513 (2.7) / 323.11465 (2.5) / 263.09238 (2.0) / 307.08316 (1.9) / ,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,1-OCH3+3-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,2-OCH3+2-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,3-OCH3+1-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,4-OCH3,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,1-CH3+1-OH+3-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,1-CH3+1-OH+1-OCH3+2-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,1-CH3+1-OH+2-OCH3+1-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,1-CH3+1-OH+3-OCH3,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,2-CH3+2-OH+2-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,2-CH3+2-OH+1-OCH3+1-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,2-CH3+2-OH+2-OCH3,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,3-CH3+3-OH+1-CH2OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,3-CH3+3-OH+1-OCH3,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,232.11208,120.04225000000002,4-CH3+4-OH,C21H22NO4,352.154336,5.9999999706406015e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-OCH3+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+2-CH2OH+1-OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+3-CH2OH+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+1-OCH3+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+1-OCH3+2-CH2OH+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+2-OCH3+1-OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+2-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+3-OCH3+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+1-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,1-CH3+1-OH+1-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH3+1-OH+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH3+1-OH+2-CH2OH+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH3+1-OH+1-OCH3+1-OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH3+1-OH+2-OCH3+1-O,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,,
43,17.505103,352.15433,,C21H22NO4,0.0005499999999756255,1.56182,234.12773,118.0266,2-CH3+2-OH+1-CH2OCH2O-,C21H22NO4,352.154336,5.999999999062311e-06,0.01704,,,37,,,,0,6.926147988725793
